strategy,n_labels,accuracy,macro_f1,f1_AGN,f1_STAR,f1_COMPACT_OBJECT
uncertainty,150,0.8382687927107062,0.6293475994926471,0.8346456692913385,0.871578947368421,0.18181818181818182
uncertainty,170,0.8473804100227791,0.6356415512958381,0.8423772609819121,0.8827292110874201,0.18181818181818182
uncertainty,190,0.8519362186788155,0.6389830101170307,0.8505154639175257,0.8846153846153846,0.18181818181818182
uncertainty,210,0.8656036446469249,0.648772305424666,0.8717948717948718,0.8927038626609443,0.18181818181818182
uncertainty,230,0.8542141230068337,0.6385050368872411,0.8527131782945736,0.8888888888888888,0.17391304347826086
uncertainty,250,0.8678815489749431,0.6501683501683503,0.8686868686868687,0.9,0.18181818181818182
uncertainty,270,0.8678815489749431,0.623427878284531,0.8765743073047859,0.8937093275488069,0.1
uncertainty,290,0.8656036446469249,0.6206564446049622,0.8671679197994987,0.8995633187772926,0.09523809523809523
uncertainty,310,0.8701594533029613,0.6249121085765678,0.8740740740740741,0.9006622516556292,0.1
uncertainty,330,0.8747152619589977,0.6304600807912066,0.8796068796068796,0.9006622516556292,0.1111111111111111
uncertainty,350,0.876993166287016,0.6320535431646542,0.8839506172839506,0.9010989010989011,0.1111111111111111
uncertainty,370,0.8747152619589977,0.6290612801648455,0.8784119106699751,0.9035087719298246,0.10526315789473684
uncertainty,390,0.8861047835990888,0.6368237510287252,0.8905472636815921,0.9146608315098468,0.10526315789473684
uncertainty,410,0.8861047835990888,0.6381073767504062,0.8905472636815921,0.9126637554585153,0.1111111111111111
uncertainty,430,0.8747152619589977,0.5945672457034671,0.8765743073047859,0.9071274298056156,0.0
uncertainty,450,0.8815489749430524,0.6336461797194511,0.885,0.9106753812636166,0.10526315789473684
uncertainty,470,0.8952164009111617,0.6442625683820009,0.8982630272952854,0.9234135667396062,0.1111111111111111
uncertainty,490,0.8815489749430524,0.6363827371860541,0.8796068796068796,0.9118942731277533,0.11764705882352941
uncertainty,510,0.8792710706150342,0.6349741012877445,0.8801955990220048,0.9070796460176991,0.11764705882352941
uncertainty,530,0.8861047835990888,0.6395440934994688,0.8866995073891626,0.9142857142857143,0.11764705882352941
uncertainty,550,0.8815489749430524,0.6364368559094725,0.8817733990147784,0.9098901098901099,0.11764705882352941
uncertainty,570,0.8792710706150342,0.6349144246384993,0.8811881188118812,0.9059080962800875,0.11764705882352941
uncertainty,590,0.8883826879271071,0.6410756674145612,0.8905472636815921,0.9150326797385621,0.11764705882352941
uncertainty,610,0.8815489749430524,0.6365523100428516,0.8845208845208845,0.9074889867841409,0.11764705882352941
uncertainty,630,0.8861047835990888,0.6395494277548917,0.8883374689826302,0.9126637554585153,0.11764705882352941
uncertainty,650,0.8747152619589977,0.6302924605697086,0.8778054862842892,0.9019607843137255,0.1111111111111111
uncertainty,670,0.8883826879271071,0.6411323330814224,0.8910891089108911,0.9146608315098468,0.11764705882352941
uncertainty,690,0.8792710706150342,0.6349716544442711,0.8817733990147784,0.9054945054945055,0.11764705882352941
uncertainty,710,0.8861047835990888,0.6396587404620574,0.8894348894348895,0.9118942731277533,0.11764705882352941
uncertainty,730,0.8861047835990888,0.639605549822268,0.8888888888888888,0.9122807017543859,0.11764705882352941
uncertainty,750,0.8838268792710706,0.6721855900669018,0.8872549019607843,0.9070796460176991,0.2222222222222222
uncertainty,770,0.8815489749430524,0.6349839460950572,0.8839506172839506,0.9098901098901099,0.1111111111111111
uncertainty,790,0.8838268792710706,0.6380938236792003,0.8883374689826302,0.9082969432314411,0.11764705882352941
uncertainty,810,0.8792710706150342,0.6350257542310522,0.8823529411764706,0.9050772626931567,0.11764705882352941
uncertainty,830,0.8929384965831435,0.6459712308025093,0.8955223880597015,0.9173913043478261,0.125
uncertainty,30,0.6446469248291572,0.5007549323282081,0.6822916666666666,0.729064039408867,0.09090909090909091
uncertainty,50,0.7198177676537585,0.5333506785848611,0.7611548556430446,0.7699316628701595,0.06896551724137931
uncertainty,70,0.8200455580865603,0.6045562874139128,0.8115183246073299,0.8731182795698925,0.12903225806451613
uncertainty,90,0.8086560364464692,0.5972832001200795,0.798941798941799,0.8595744680851064,0.13333333333333333
uncertainty,110,0.8337129840546698,0.619773744183123,0.8329048843187661,0.8725701943844493,0.15384615384615385
uncertainty,130,0.8496583143507973,0.6333896831619669,0.8488063660477454,0.8846960167714885,0.16666666666666666
uncertainty,150,0.8678815489749431,0.6500904622732034,0.868020304568528,0.9004329004329005,0.18181818181818182
uncertainty,170,0.8678815489749431,0.6522439585730725,0.8658227848101265,0.9004329004329005,0.19047619047619047
uncertainty,190,0.8701594533029613,0.6536123553477132,0.8636363636363636,0.9067245119305857,0.19047619047619047
uncertainty,210,0.8610478359908884,0.6163899102043432,0.8608247422680413,0.8974358974358975,0.09090909090909091
uncertainty,230,0.8656036446469249,0.650800957130071,0.8658227848101265,0.8961038961038961,0.19047619047619047
uncertainty,250,0.8792710706150342,0.6625517824843923,0.8781725888324873,0.9094827586206896,0.2
uncertainty,270,0.8792710706150342,0.6599517226245337,0.8775510204081632,0.9118279569892473,0.19047619047619047
uncertainty,290,0.8701594533029613,0.6477864379545288,0.8695652173913043,0.9071274298056156,0.16666666666666666
uncertainty,310,0.8724373576309795,0.6554535134975393,0.871536523929471,0.9043478260869565,0.19047619047619047
uncertainty,330,0.876993166287016,0.6585820499849632,0.8765743073047859,0.908695652173913,0.19047619047619047
uncertainty,350,0.8724373576309795,0.660970781867082,0.8712871287128713,0.9010989010989011,0.21052631578947367
uncertainty,370,0.8792710706150342,0.6656334370771597,0.8816120906801007,0.9047619047619048,0.21052631578947367
uncertainty,390,0.8815489749430524,0.6641468210618309,0.8793969849246231,0.9130434782608695,0.2
uncertainty,410,0.8815489749430524,0.6644323144104803,0.885,0.9082969432314411,0.2
uncertainty,430,0.8861047835990888,0.6673503918579513,0.8866498740554156,0.9154013015184381,0.2
uncertainty,450,0.8883826879271071,0.6720205281076769,0.8944723618090452,0.911062906724512,0.21052631578947367
uncertainty,470,0.8815489749430524,0.6337802165848689,0.8877805486284289,0.9082969432314411,0.10526315789473684
uncertainty,490,0.8906605922551253,0.641206530095419,0.8938271604938272,0.9186813186813186,0.1111111111111111
uncertainty,510,0.8883826879271071,0.671986050349496,0.8927680798004988,0.9126637554585153,0.21052631578947367
uncertainty,530,0.8815489749430524,0.6350481539382008,0.8861386138613861,0.9078947368421053,0.1111111111111111
uncertainty,550,0.8815489749430524,0.6348599772257928,0.8811881188118812,0.9122807017543859,0.1111111111111111
uncertainty,570,0.8792710706150342,0.6333350230893084,0.8805970149253731,0.9082969432314411,0.1111111111111111
uncertainty,590,0.8747152619589977,0.6304074526296749,0.8790123456790123,0.9010989010989011,0.1111111111111111
uncertainty,610,0.8838268792710706,0.6365776813295695,0.8883374689826302,0.9102844638949672,0.1111111111111111
uncertainty,630,0.8861047835990888,0.6380364705345294,0.8883374689826302,0.9146608315098468,0.1111111111111111
uncertainty,650,0.8883826879271071,0.6394952597394893,0.8883374689826302,0.9190371991247265,0.1111111111111111
uncertainty,670,0.8906605922551253,0.6410842838669831,0.8910891089108911,0.9210526315789473,0.1111111111111111
uncertainty,690,0.8838268792710706,0.6365682972093424,0.8866995073891626,0.9118942731277533,0.1111111111111111
uncertainty,710,0.8838268792710706,0.6364491475602586,0.8839506172839506,0.9142857142857143,0.1111111111111111
uncertainty,730,0.8815489749430524,0.6348599772257928,0.8811881188118812,0.9122807017543859,0.1111111111111111
uncertainty,750,0.8883826879271071,0.6394272126510159,0.8877805486284289,0.9193899782135077,0.1111111111111111
uncertainty,770,0.8838268792710706,0.6363822108157535,0.8833746898263027,0.9146608315098468,0.1111111111111111
uncertainty,790,0.876993166287016,0.6332642596219977,0.8762376237623762,0.9059080962800875,0.11764705882352941
uncertainty,810,0.8747152619589977,0.6301561129682821,0.8734491315136477,0.9059080962800875,0.1111111111111111
uncertainty,830,0.8792710706150342,0.6334578323033435,0.8817733990147784,0.9074889867841409,0.1111111111111111
uncertainty,30,0.6013667425968109,0.48585717377700327,0.6572237960339944,0.6995073891625616,0.10084033613445378
uncertainty,50,0.7198177676537585,0.5426769702844436,0.7403598971722365,0.7842227378190255,0.10344827586206896
uncertainty,70,0.7562642369020501,0.5743230698729419,0.7519181585677749,0.8088888888888889,0.16216216216216217
uncertainty,90,0.7835990888382688,0.5595401371805665,0.7810026385224275,0.8351177730192719,0.0625
uncertainty,110,0.8223234624145785,0.6055020043641398,0.8238341968911918,0.8714596949891068,0.12121212121212122
uncertainty,130,0.856492027334852,0.6779060601845411,0.8556962025316456,0.8923076923076924,0.2857142857142857
uncertainty,150,0.8382687927107062,0.6275853671653443,0.8324873096446701,0.8763557483731019,0.17391304347826086
uncertainty,170,0.8542141230068337,0.6127103205939742,0.8549618320610687,0.8879310344827587,0.09523809523809523
uncertainty,190,0.8747152619589977,0.6301669344093984,0.8791773778920309,0.9002123142250531,0.1111111111111111
uncertainty,210,0.8656036446469249,0.6237753355624451,0.8651399491094147,0.8950749464668094,0.1111111111111111
uncertainty,230,0.856492027334852,0.6400311063355382,0.8549222797927462,0.8912579957356077,0.17391304347826086
uncertainty,250,0.8633257403189066,0.6542517207529571,0.8586118251928021,0.8936170212765957,0.21052631578947367
uncertainty,270,0.856492027334852,0.6418320129660336,0.8505154639175257,0.8931623931623932,0.18181818181818182
uncertainty,290,0.8610478359908884,0.647505030500102,0.8593350383631714,0.8927038626609443,0.19047619047619047
uncertainty,310,0.8792710706150342,0.68668318362238,0.8797953964194374,0.9075268817204301,0.2727272727272727
uncertainty,330,0.8633257403189066,0.6447033836023165,0.8593350383631714,0.9008620689655172,0.17391304347826086
uncertainty,350,0.8701594533029613,0.6516967916347362,0.8708860759493671,0.9023861171366594,0.18181818181818182
uncertainty,370,0.8747152619589977,0.6836177047543345,0.8753180661577609,0.9028077753779697,0.2727272727272727
uncertainty,390,0.8838268792710706,0.6866508357600006,0.8844221105527639,0.9146608315098468,0.2608695652173913
uncertainty,410,0.8815489749430524,0.659714479045738,0.8866498740554156,0.9106753812636166,0.18181818181818182
uncertainty,430,0.8838268792710706,0.663586884790386,0.89,0.9102844638949672,0.19047619047619047
uncertainty,450,0.8747152619589977,0.6302937494990476,0.8746928746928747,0.9050772626931567,0.1111111111111111
uncertainty,470,0.876993166287016,0.6295670379121489,0.8827930174563591,0.9059080962800875,0.1
uncertainty,490,0.8815489749430524,0.6350481539382008,0.8861386138613861,0.9078947368421053,0.1111111111111111
uncertainty,510,0.876993166287016,0.6307890086211424,0.8855721393034826,0.9015317286652079,0.10526315789473684
uncertainty,530,0.8815489749430524,0.6338183130048612,0.8866995073891626,0.9094922737306843,0.10526315789473684
uncertainty,550,0.8906605922551253,0.673569845119674,0.8955223880597015,0.9146608315098468,0.21052631578947367
uncertainty,570,0.8861047835990888,0.6676093218119927,0.8905472636815921,0.9122807017543859,0.2
uncertainty,590,0.8815489749430524,0.6349839460950572,0.8839506172839506,0.9098901098901099,0.1111111111111111
uncertainty,610,0.8906605922551253,0.6734416544251873,0.8927680798004988,0.9170305676855895,0.21052631578947367
uncertainty,630,0.8883826879271071,0.6412378544280649,0.8905109489051095,0.9155555555555556,0.11764705882352941
uncertainty,650,0.876993166287016,0.6332642596219977,0.8762376237623762,0.9059080962800875,0.11764705882352941
uncertainty,670,0.8815489749430524,0.6349839460950572,0.8839506172839506,0.9098901098901099,0.1111111111111111
uncertainty,690,0.8883826879271071,0.6411271692432615,0.8894348894348895,0.9162995594713657,0.11764705882352941
uncertainty,710,0.8815489749430524,0.6364395639604244,0.8833746898263027,0.9082969432314411,0.11764705882352941
uncertainty,730,0.876993166287016,0.6318726540948764,0.8790123456790123,0.9054945054945055,0.1111111111111111
uncertainty,750,0.876993166287016,0.6674444896667119,0.8790123456790123,0.9010989010989011,0.2222222222222222
uncertainty,770,0.8815489749430524,0.6350414231208933,0.8845208845208845,0.9094922737306843,0.1111111111111111
uncertainty,790,0.8838268792710706,0.6381809486544063,0.8878048780487805,0.9090909090909091,0.11764705882352941
uncertainty,810,0.8861047835990888,0.6396735438764626,0.8910891089108911,0.9102844638949672,0.11764705882352941
uncertainty,830,0.8792710706150342,0.6348513804482158,0.8790123456790123,0.9078947368421053,0.11764705882352941
uncertainty,30,0.4624145785876993,0.4205306223654848,0.5932721712538226,0.5765765765765766,0.09174311926605505
uncertainty,50,0.5398633257403189,0.45568112021209317,0.580441640378549,0.6884422110552764,0.09815950920245399
uncertainty,70,0.6765375854214123,0.5348363434078953,0.699724517906336,0.7699530516431925,0.1348314606741573
uncertainty,90,0.7312072892938497,0.5680552628497834,0.7466666666666667,0.8036529680365296,0.15384615384615385
uncertainty,110,0.7972665148063781,0.600002093232579,0.8217821782178217,0.8418604651162791,0.13636363636363635
uncertainty,130,0.8246013667425968,0.6433543500630745,0.8312342569269522,0.8635346756152126,0.23529411764705882
uncertainty,150,0.835990888382688,0.6233936801252508,0.8415841584158416,0.8685968819599109,0.16
uncertainty,170,0.8314350797266514,0.6369577390677658,0.8379052369077307,0.8660714285714286,0.20689655172413793
uncertainty,190,0.835990888382688,0.6511001100110011,0.8366336633663366,0.8666666666666667,0.25
uncertainty,210,0.835990888382688,0.6285694941175534,0.8366336633663366,0.8672566371681416,0.18181818181818182
uncertainty,230,0.8542141230068337,0.6434756834756835,0.85995085995086,0.88,0.19047619047619047
uncertainty,250,0.8451025056947609,0.6427683366690732,0.8509615384615384,0.8668171557562077,0.21052631578947367
uncertainty,270,0.8542141230068337,0.6738148954909535,0.8564593301435407,0.8792710706150342,0.2857142857142857
uncertainty,290,0.8701594533029613,0.6566551809365958,0.8712871287128713,0.8986784140969163,0.2
uncertainty,310,0.8815489749430524,0.6962843483441591,0.8817733990147784,0.9070796460176991,0.3
uncertainty,330,0.8815489749430524,0.6706232026711443,0.8861386138613861,0.9035087719298246,0.2222222222222222
uncertainty,350,0.8747152619589977,0.6319200969571052,0.8774509803921569,0.9006622516556292,0.11764705882352941
uncertainty,370,0.8792710706150342,0.6351291668840978,0.8850855745721271,0.9026548672566371,0.11764705882352941
uncertainty,390,0.8678815489749431,0.6271732344659761,0.8691358024691358,0.8947368421052632,0.11764705882352941
uncertainty,410,0.876993166287016,0.6672580812579509,0.8756218905472637,0.9039301310043668,0.2222222222222222
uncertainty,430,0.8906605922551253,0.6767277672903423,0.8933002481389578,0.9146608315098468,0.2222222222222222
uncertainty,450,0.8701594533029613,0.627296160629494,0.8740740740740741,0.8967032967032967,0.1111111111111111
uncertainty,470,0.8815489749430524,0.6365645896550011,0.8861386138613861,0.9059080962800875,0.11764705882352941
uncertainty,490,0.8724373576309795,0.6287053312725499,0.8719211822660099,0.9030837004405287,0.1111111111111111
uncertainty,510,0.8883826879271071,0.6750735075715664,0.8883374689826302,0.9146608315098468,0.2222222222222222
uncertainty,530,0.8861047835990888,0.637972130546388,0.8861386138613861,0.9166666666666666,0.1111111111111111
uncertainty,550,0.8815489749430524,0.6363732138434592,0.8811881188118812,0.9102844638949672,0.11764705882352941
uncertainty,570,0.876993166287016,0.6335064871192494,0.8786407766990292,0.9042316258351893,0.11764705882352941
uncertainty,590,0.8906605922551253,0.6425955980244656,0.8894348894348895,0.920704845814978,0.11764705882352941
uncertainty,610,0.8906605922551253,0.6767157991523782,0.8916256157635468,0.9162995594713657,0.2222222222222222
uncertainty,630,0.8861047835990888,0.6380367259905465,0.8866995073891626,0.9162995594713657,0.1111111111111111
uncertainty,650,0.8792710706150342,0.6334578323033435,0.8817733990147784,0.9074889867841409,0.1111111111111111
uncertainty,670,0.8838268792710706,0.6380331289943916,0.8829268292682927,0.9135254988913526,0.11764705882352941
uncertainty,690,0.8861047835990888,0.6734861845972957,0.8839506172839506,0.9142857142857143,0.2222222222222222
uncertainty,710,0.8952164009111617,0.6764878694806304,0.8938271604938272,0.9251101321585903,0.21052631578947367
uncertainty,730,0.8838268792710706,0.6379594592872887,0.8839506172839506,0.9122807017543859,0.11764705882352941
uncertainty,750,0.8861047835990888,0.6395440934994688,0.8866995073891626,0.9142857142857143,0.11764705882352941
uncertainty,770,0.8906605922551253,0.6766598024876171,0.8894348894348895,0.9183222958057395,0.2222222222222222
uncertainty,790,0.8929384965831435,0.6441756169654346,0.8938271604938272,0.9210526315789473,0.11764705882352941
uncertainty,810,0.8906605922551253,0.6427087391247891,0.8921568627450981,0.9183222958057395,0.11764705882352941
uncertainty,830,0.8952164009111617,0.6797087685976576,0.8938271604938272,0.9230769230769231,0.2222222222222222
uncertainty,30,0.5421412300683371,0.43879694808688036,0.5534591194968553,0.6713286713286714,0.0916030534351145
uncertainty,50,0.642369020501139,0.4978057893874685,0.6055045871559633,0.7858719646799117,0.10204081632653061
uncertainty,70,0.7084282460136674,0.5474920817841172,0.6931818181818182,0.8141592920353983,0.13513513513513514
uncertainty,90,0.7699316628701595,0.5650923744944569,0.7667560321715817,0.8354978354978355,0.09302325581395349
uncertainty,110,0.7722095671981777,0.5711194540468094,0.7676240208877284,0.8207343412526998,0.125
uncertainty,130,0.8132118451025057,0.5802577709801013,0.8072916666666666,0.864516129032258,0.06896551724137931
uncertainty,150,0.8200455580865603,0.6074261090611222,0.8253164556962025,0.8590308370044053,0.13793103448275862
uncertainty,170,0.835990888382688,0.5969565595116256,0.8383838383838383,0.8810572687224669,0.07142857142857142
uncertainty,190,0.8337129840546698,0.5962022854364212,0.8333333333333334,0.87527352297593,0.08
uncertainty,210,0.8314350797266514,0.5677491253551104,0.8329177057356608,0.8703296703296703,0.0
uncertainty,230,0.8451025056947609,0.578432505931639,0.8478802992518704,0.8874172185430463,0.0
uncertainty,250,0.8656036446469249,0.6209309641518593,0.8728179551122195,0.8947368421052632,0.09523809523809523
uncertainty,270,0.8542141230068337,0.582869535108341,0.8606965174129353,0.8879120879120879,0.0
uncertainty,290,0.8587699316628702,0.6441910541661166,0.8628428927680798,0.8879120879120879,0.18181818181818182
uncertainty,310,0.8610478359908884,0.6455841879082694,0.8621553884711779,0.8927789934354485,0.18181818181818182
uncertainty,330,0.8587699316628702,0.6463615986004045,0.8606965174129353,0.8879120879120879,0.19047619047619047
uncertainty,350,0.8587699316628702,0.6169561621174525,0.858560794044665,0.8923076923076924,0.1
uncertainty,370,0.8724373576309795,0.6611497596593078,0.8746928746928747,0.8982300884955752,0.21052631578947367
uncertainty,390,0.8678815489749431,0.6256500700945146,0.8691358024691358,0.8967032967032967,0.1111111111111111
uncertainty,410,0.8678815489749431,0.6271099725770226,0.8684863523573201,0.8951965065502183,0.11764705882352941
uncertainty,430,0.8747152619589977,0.630285835601104,0.8762376237623762,0.9035087719298246,0.1111111111111111
uncertainty,450,0.8701594533029613,0.6288710204232361,0.8746928746928747,0.8942731277533039,0.11764705882352941
uncertainty,470,0.876993166287016,0.5959328028293546,0.8866995073891626,0.9010989010989011,0.0
uncertainty,490,0.8815489749430524,0.6352077544130524,0.8894348894348895,0.9050772626931567,0.1111111111111111
uncertainty,510,0.8724373576309795,0.628822079153205,0.8746928746928747,0.9006622516556292,0.1111111111111111
uncertainty,530,0.876993166287016,0.6305894230333992,0.8805970149253731,0.9059080962800875,0.10526315789473684
uncertainty,550,0.8792710706150342,0.6333979889216992,0.8811881188118812,0.9078947368421053,0.1111111111111111
uncertainty,570,0.8815489749430524,0.6364974245768947,0.8823529411764706,0.9094922737306843,0.11764705882352941
uncertainty,590,0.8792710706150342,0.6349741012877445,0.8801955990220048,0.9070796460176991,0.11764705882352941
uncertainty,610,0.8838268792710706,0.6365130934667359,0.8845208845208845,0.9139072847682119,0.1111111111111111
uncertainty,630,0.8906605922551253,0.6427087391247891,0.8921568627450981,0.9183222958057395,0.11764705882352941
uncertainty,650,0.8747152619589977,0.6318078779856443,0.8746928746928747,0.9030837004405287,0.11764705882352941
uncertainty,670,0.8861047835990888,0.6396030818508419,0.8872549019607843,0.9139072847682119,0.11764705882352941
uncertainty,690,0.8792710706150342,0.63491430840485,0.8796068796068796,0.9074889867841409,0.11764705882352941
uncertainty,710,0.8861047835990888,0.6394821680649208,0.8861386138613861,0.9146608315098468,0.11764705882352941
uncertainty,730,0.8838268792710706,0.6378951680361159,0.8833746898263027,0.9126637554585153,0.11764705882352941
uncertainty,750,0.8792710706150342,0.6348513804482158,0.8790123456790123,0.9078947368421053,0.11764705882352941
uncertainty,770,0.8838268792710706,0.6379594592872887,0.8839506172839506,0.9122807017543859,0.11764705882352941
uncertainty,790,0.8838268792710706,0.6380207388240557,0.8845208845208845,0.9118942731277533,0.11764705882352941
uncertainty,810,0.8815489749430524,0.6382227119522946,0.8817733990147784,0.9078947368421053,0.125
uncertainty,830,0.8883826879271071,0.6429609449634871,0.8899755501222494,0.9139072847682119,0.125
uncertainty,30,0.6287015945330297,0.49184535564159576,0.7058823529411765,0.6871794871794872,0.08247422680412371
uncertainty,50,0.7175398633257403,0.5508224827109522,0.7591623036649214,0.772093023255814,0.12121212121212122
uncertainty,70,0.8018223234624146,0.6174321061761813,0.8054794520547945,0.8516949152542372,0.1951219512195122
uncertainty,90,0.8109339407744874,0.558082497212932,0.8307692307692308,0.8434782608695652,0.0
uncertainty,110,0.8428246013667426,0.5746163657161234,0.8426395939086294,0.8812095032397408,0.0
uncertainty,130,0.8246013667425968,0.5659589498347675,0.8388746803069054,0.8590021691973969,0.0
uncertainty,150,0.835990888382688,0.5718706078868555,0.8505154639175257,0.8650963597430407,0.0
uncertainty,170,0.8428246013667426,0.5728151284160896,0.8447837150127226,0.8736616702355461,0.0
uncertainty,190,0.8519362186788155,0.578564694919111,0.8535980148883374,0.8820960698689956,0.0
uncertainty,210,0.8656036446469249,0.652991452991453,0.8615384615384616,0.8974358974358975,0.2
uncertainty,230,0.856492027334852,0.5815367606412383,0.8557213930348259,0.8888888888888888,0.0
uncertainty,250,0.8428246013667426,0.6043396175724226,0.8350515463917526,0.8827292110874201,0.09523809523809523
uncertainty,270,0.8701594533029613,0.6285394754916892,0.8724489795918368,0.8955223880597015,0.11764705882352941
uncertainty,290,0.876993166287016,0.6319371879716708,0.8838383838383839,0.9008620689655172,0.1111111111111111
uncertainty,310,0.8724373576309795,0.630298198040942,0.8781725888324873,0.8950749464668094,0.11764705882352941
uncertainty,330,0.8792710706150342,0.6904962829013462,0.8810126582278481,0.9047619047619048,0.2857142857142857
uncertainty,350,0.876993166287016,0.6306364390370301,0.8838383838383839,0.9028077753779697,0.10526315789473684
uncertainty,370,0.8747152619589977,0.629196554227815,0.8838383838383839,0.8984881209503239,0.10526315789473684
uncertainty,390,0.8815489749430524,0.6963453303973584,0.8866498740554156,0.9023861171366594,0.3
uncertainty,410,0.8815489749430524,0.6962000962000962,0.8838383838383839,0.9047619047619048,0.3
uncertainty,430,0.8792710706150342,0.6658290333677331,0.885,0.9019607843137255,0.21052631578947367
uncertainty,450,0.8656036446469249,0.6511435496510124,0.8706467661691543,0.8923076923076924,0.19047619047619047
uncertainty,470,0.8747152619589977,0.6573907021668216,0.8805970149253731,0.9010989010989011,0.19047619047619047
uncertainty,490,0.8701594533029613,0.6274105098349364,0.8768472906403941,0.8942731277533039,0.1111111111111111
uncertainty,510,0.8906605922551253,0.6735510119182221,0.8938271604938272,0.9162995594713657,0.21052631578947367
uncertainty,530,0.8747152619589977,0.5935685935685936,0.8796068796068796,0.9010989010989011,0.0
uncertainty,550,0.8747152619589977,0.630547053995914,0.8833746898263027,0.8971553610503282,0.1111111111111111
uncertainty,570,0.8792710706150342,0.6658535445046511,0.8839506172839506,0.9030837004405287,0.21052631578947367
uncertainty,590,0.8815489749430524,0.6366040931377852,0.8850855745721271,0.9070796460176991,0.11764705882352941
uncertainty,610,0.8815489749430524,0.6705016694428708,0.8833746898263027,0.9059080962800875,0.2222222222222222
uncertainty,630,0.8883826879271071,0.6751973442958331,0.8910891089108911,0.9122807017543859,0.2222222222222222
uncertainty,650,0.8929384965831435,0.6783094976164282,0.8960396039603961,0.9166666666666666,0.2222222222222222
uncertainty,670,0.8792710706150342,0.6334578323033435,0.8817733990147784,0.9074889867841409,0.1111111111111111
uncertainty,690,0.8906605922551253,0.6766593325999266,0.8910891089108911,0.9166666666666666,0.2222222222222222
uncertainty,710,0.8861047835990888,0.6396030818508419,0.8872549019607843,0.9139072847682119,0.11764705882352941
uncertainty,730,0.876993166287016,0.6333296183194763,0.8768472906403941,0.9054945054945055,0.11764705882352941
uncertainty,750,0.8792710706150342,0.6349741012877445,0.8801955990220048,0.9070796460176991,0.11764705882352941
uncertainty,770,0.8815489749430524,0.6364974245768947,0.8823529411764706,0.9094922737306843,0.11764705882352941
uncertainty,790,0.876993166287016,0.6334991750340572,0.8801955990220048,0.9026548672566371,0.11764705882352941
uncertainty,810,0.8929384965831435,0.6441756169654346,0.8938271604938272,0.9210526315789473,0.11764705882352941
uncertainty,830,0.8815489749430524,0.6364395639604244,0.8833746898263027,0.9082969432314411,0.11764705882352941
uncertainty,30,0.5216400911161732,0.43717833958229413,0.6470588235294118,0.6015831134564644,0.06289308176100629
uncertainty,50,0.5694760820045558,0.4644036275404455,0.6312684365781711,0.69,0.07194244604316546
uncertainty,70,0.6697038724373576,0.5124744070045356,0.7119565217391305,0.7565011820330969,0.06896551724137931
uncertainty,90,0.7107061503416856,0.5456634868399575,0.7272727272727273,0.8144796380090498,0.09523809523809523
uncertainty,110,0.7972665148063781,0.5976232917409389,0.7967914438502673,0.8627450980392157,0.13333333333333333
uncertainty,130,0.8246013667425968,0.624517738655302,0.825065274151436,0.8720173535791758,0.17647058823529413
uncertainty,150,0.8428246013667426,0.6525418468019067,0.8402061855670103,0.8774193548387097,0.24
uncertainty,170,0.8542141230068337,0.6770196490613413,0.8469387755102041,0.8841201716738197,0.3
uncertainty,190,0.8542141230068337,0.6656621215088968,0.8481675392670157,0.8879492600422833,0.2608695652173913
uncertainty,210,0.8451025056947609,0.6828289870469045,0.8372093023255814,0.8779443254817987,0.3333333333333333
uncertainty,230,0.8542141230068337,0.6931264252867546,0.844559585492228,0.8869936034115139,0.34782608695652173
uncertainty,250,0.856492027334852,0.7049045424621462,0.8520408163265306,0.8817204301075269,0.38095238095238093
uncertainty,270,0.8724373576309795,0.7108790224553773,0.8724489795918368,0.896551724137931,0.36363636363636365
uncertainty,290,0.8792710706150342,0.715590689503733,0.8787878787878788,0.9043478260869565,0.36363636363636365
uncertainty,310,0.8701594533029613,0.6842215017404691,0.8693467336683417,0.8976034858387799,0.2857142857142857
uncertainty,330,0.8678815489749431,0.6829081437217498,0.8721804511278195,0.8908296943231441,0.2857142857142857
uncertainty,350,0.8792710706150342,0.665803259181867,0.8833746898263027,0.9035087719298246,0.21052631578947367
uncertainty,370,0.8815489749430524,0.6704444408224175,0.8827930174563591,0.906318082788671,0.2222222222222222
uncertainty,390,0.8952164009111617,0.683605060649537,0.8975609756097561,0.917960088691796,0.23529411764705882
uncertainty,410,0.8883826879271071,0.6430170452909505,0.8921568627450981,0.9118942731277533,0.125
uncertainty,430,0.8861047835990888,0.6381510951047376,0.8894348894348895,0.9139072847682119,0.1111111111111111
uncertainty,450,0.8906605922551253,0.6767277672903423,0.8933002481389578,0.9146608315098468,0.2222222222222222
uncertainty,470,0.8929384965831435,0.708585462829945,0.8933002481389578,0.9166666666666666,0.3157894736842105
uncertainty,490,0.8861047835990888,0.6736053342463794,0.8866995073891626,0.9118942731277533,0.2222222222222222
uncertainty,510,0.89749430523918,0.6814216509370236,0.900990099009901,0.9210526315789473,0.2222222222222222
uncertainty,530,0.89749430523918,0.7117532505326514,0.8987654320987655,0.920704845814978,0.3157894736842105
uncertainty,550,0.8929384965831435,0.7087494941967845,0.896551724137931,0.9139072847682119,0.3157894736842105
uncertainty,570,0.8929384965831435,0.6782978041256187,0.8943488943488943,0.9183222958057395,0.2222222222222222
uncertainty,590,0.8952164009111617,0.6798408162140781,0.8982630272952854,0.9190371991247265,0.2222222222222222
